语料ID,语料,人工领域,人工意图,人工领域ID,人工意图ID,人工标注,人工槽位,匹配模式,平台领域,平台意图,平台领域ID,平台意图ID,平台标注,平台槽位,Domain Score,Intent Score,Pattern Score,GUID
1363673957478096896,金坛市的天气啊,tianqi_5-1362970384020725760,general_search,1362970384020725760,1362970530309693440,<location>金坛市</location>的天气啊,"[{""origin_value"": """", ""origin_offset"": 0, ""value"": ""金坛市"", ""name"": ""location"", ""entity_source"": 0}]",,other_failed,other_failed,-1,-1,金坛市的天气啊,[],0.0,0.0,0.0,11576_auto_test_aie_bvt_guid_8dd00a2d0b3646dda13a4bb16cfb3d0c
1363673957285158912,凤县凤州镇的天气如何啊,tianqi_5-1362970384020725760,general_search,1362970384020725760,1362970530309693440,<location>凤县凤州镇</location>的天气如何啊,"[{""origin_value"": """", ""origin_offset"": 0, ""value"": ""凤县凤州镇"", ""name"": ""location"", ""entity_source"": 0}]",,other_failed,other_failed,-1,-1,凤县凤州镇的天气如何啊,[],0.0,0.0,0.0,11576_auto_test_aie_bvt_guid_92adba5111164cbd897ab1cd84f0a86f
1363673957058666496,黑河北安市的天气预报明天的天气,tianqi_5-1362970384020725760,general_search,1362970384020725760,1362970530309693440,黑<location>河北安市</location>的天气预报<datetime>明天</datetime>的天气,"[{""origin_value"": """", ""origin_offset"": 1, ""value"": ""河北安市"", ""name"": ""location"", ""entity_source"": 0}, {""origin_value"": """", ""origin_offset"": 10, ""value"": ""明天"", ""name"": ""datetime"", ""entity_source"": 0}]",,other_failed,other_failed,-1,-1,黑河北安市的天气预报明天的天气,[],0.0,0.0,0.0,11576_auto_test_aie_bvt_guid_40e73831db7b4fa0ac57ebc5019a6eae
1363673956999946240,光东中山天气,tianqi_5-1362970384020725760,general_search,1362970384020725760,1362970530309693440,<location>光东中山</location>天气,"[{""origin_value"": """", ""origin_offset"": 0, ""value"": ""光东中山"", ""name"": ""location"", ""entity_source"": 0}]",,other_failed,other_failed,-1,-1,光东中山天气,[],0.0,0.0,0.0,11576_auto_test_aie_bvt_guid_54b2d368770c4ce48c94520c9c5e4b6d
1363673956802813952,去杭州千岛湖未来三天的天气预报,tianqi_5-1362970384020725760,general_search,1362970384020725760,1362970530309693440,去<location>杭州千岛湖</location><datetime>未来三天</datetime>的天气预报,"[{""origin_value"": """", ""origin_offset"": 1, ""value"": ""杭州千岛湖"", ""name"": ""location"", ""entity_source"": 0}, {""origin_value"": """", ""origin_offset"": 6, ""value"": ""未来三天"", ""name"": ""datetime"", ""entity_source"": 0}]",,other_failed,other_failed,-1,-1,去杭州千岛湖未来三天的天气预报,[],0.0,0.0,0.0,11576_auto_test_aie_bvt_guid_996063a8c25a4d1e80db7a80d68cab82
1363673956685373440,荆门市今天的天气情况,tianqi_5-1362970384020725760,general_search,1362970384020725760,1362970530309693440,<location>荆门市</location><datetime>今天</datetime>的天气情况,"[{""origin_value"": """", ""origin_offset"": 0, ""value"": ""荆门市"", ""name"": ""location"", ""entity_source"": 0}, {""origin_value"": """", ""origin_offset"": 3, ""value"": ""今天"", ""name"": ""datetime"", ""entity_source"": 0}]",,other_failed,other_failed,-1,-1,荆门市今天的天气情况,[],0.0,0.0,0.0,11576_auto_test_aie_bvt_guid_0db0dc5936024471b4378bb2f466b5ee
1363673956492435456,昆明市天气,tianqi_5-1362970384020725760,general_search,1362970384020725760,1362970530309693440,<location>昆明市</location>天气,"[{""origin_value"": """", ""origin_offset"": 0, ""value"": ""昆明市"", ""name"": ""location"", ""entity_source"": 0}]",,other_failed,other_failed,-1,-1,昆明市天气,[],0.0,0.0,0.0,11576_auto_test_aie_bvt_guid_21a7a19c702c4f3ca67f13209abb4cd9
1363673956366606336,吉林省延吉市天气,tianqi_5-1362970384020725760,general_search,1362970384020725760,1362970530309693440,<location>吉林省延吉市</location>天气,"[{""origin_value"": """", ""origin_offset"": 0, ""value"": ""吉林省延吉市"", ""name"": ""location"", ""entity_source"": 0}]",,other_failed,other_failed,-1,-1,吉林省延吉市天气,[],0.0,0.0,0.0,11576_auto_test_aie_bvt_guid_ca1845de99524ccbbc29c0721f110786
1363673956240777216,泸州天气预报了,tianqi_5-1362970384020725760,general_search,1362970384020725760,1362970530309693440,<location>泸州</location>天气预报了,"[{""origin_value"": """", ""origin_offset"": 0, ""value"": ""泸州"", ""name"": ""location"", ""entity_source"": 0}]",,other_failed,other_failed,-1,-1,泸州天气预报了,[],0.0,0.0,0.0,11576_auto_test_aie_bvt_guid_b0549b11a18f4fccb0b45014d1c68610
1363673956089782272,合肥的天气今天怎么样,tianqi_5-1362970384020725760,general_search,1362970384020725760,1362970530309693440,<location>合肥</location>的天气<datetime>今天</datetime>怎么样,"[{""origin_value"": """", ""origin_offset"": 0, ""value"": ""合肥"", ""name"": ""location"", ""entity_source"": 0}, {""origin_value"": """", ""origin_offset"": 5, ""value"": ""今天"", ""name"": ""datetime"", ""entity_source"": 0}]",,other_failed,other_failed,-1,-1,合肥的天气今天怎么样,[],0.0,0.0,0.0,11576_auto_test_aie_bvt_guid_7c70a660586d4656ba506763850b50bb
1363673955934593024,给我更新一下现在的天气,tianqi_5-1362970384020725760,general_search,1362970384020725760,1362970530309693440,给我更新一下<datetime>现在</datetime>的天气,"[{""origin_value"": """", ""origin_offset"": 6, ""value"": ""现在"", ""name"": ""datetime"", ""entity_source"": 0}]",,other_failed,other_failed,-1,-1,给我更新一下现在的天气,[],0.0,0.0,0.0,11576_auto_test_aie_bvt_guid_afbbdf1d91ec4a508b78df867e28b005
1363673955771015168,找一个天气预报,tianqi_5-1362970384020725760,general_search,1362970384020725760,1362970530309693440,找一个天气预报,[],,other_failed,other_failed,-1,-1,找一个天气预报,[],0.0,0.0,0.0,11576_auto_test_aie_bvt_guid_e479a997955e4913a943480d6466b6c2
1363673955586465792,开化后天天气,tianqi_5-1362970384020725760,general_search,1362970384020725760,1362970530309693440,<location>开化</location><datetime>后天</datetime>天气,"[{""origin_value"": """", ""origin_offset"": 0, ""value"": ""开化"", ""name"": ""location"", ""entity_source"": 0}, {""origin_value"": """", ""origin_offset"": 2, ""value"": ""后天"", ""name"": ""datetime"", ""entity_source"": 0}]",[location][datetime]天气,tianqi_5-1362970384020725760,general_search,1362970384020725760,1362970530309693440,<location>开化</location><datetime>后天</datetime>天气,"[{""origin_value"": ""后天"", ""origin_offset"": 2, ""value"": ""后天"", ""name"": ""datetime"", ""entity_source"": """"}, {""origin_value"": ""开化"", ""origin_offset"": 0, ""value"": ""开化"", ""name"": ""location"", ""entity_source"": 1}]",0.0,0.0,0.8966667056083679,11576_auto_test_aie_bvt_guid_2afaada7debc4b0a8c740ffe2d73e4db
1363673955418693632,甘肃平凉静宁县天气,tianqi_5-1362970384020725760,general_search,1362970384020725760,1362970530309693440,<location>甘肃平凉静宁县</location>天气,"[{""origin_value"": """", ""origin_offset"": 0, ""value"": ""甘肃平凉静宁县"", ""name"": ""location"", ""entity_source"": 0}]",,other_failed,other_failed,-1,-1,甘肃平凉静宁县天气,[],0.0,0.0,0.0,11576_auto_test_aie_bvt_guid_25600d1c4be142008dbbc960135e0505
1363673955267698688,东明县天气,tianqi_5-1362970384020725760,general_search,1362970384020725760,1362970530309693440,<location>东明县</location>天气,"[{""origin_value"": """", ""origin_offset"": 0, ""value"": ""东明县"", ""name"": ""location"", ""entity_source"": 0}]",,other_failed,other_failed,-1,-1,东明县天气,[],0.0,0.0,0.0,11576_auto_test_aie_bvt_guid_1c712d0d254943e5867093589f8818ae
1363673955099926528,岳西县后天的天气,tianqi_5-1362970384020725760,general_search,1362970384020725760,1362970530309693440,<location>岳西县</location><datetime>后天</datetime>的天气,"[{""origin_value"": """", ""origin_offset"": 0, ""value"": ""岳西县"", ""name"": ""location"", ""entity_source"": 0}, {""origin_value"": """", ""origin_offset"": 3, ""value"": ""后天"", ""name"": ""datetime"", ""entity_source"": 0}]",,other_failed,other_failed,-1,-1,岳西县后天的天气,[],0.0,0.0,0.0,11576_auto_test_aie_bvt_guid_02f74055e4f44d1283dd213ec180f0c6
1363673954948931584,好累加上天气怎么样,tianqi_5-1362970384020725760,general_search,1362970384020725760,1362970530309693440,好累加上天气怎么样,[],,other_failed,other_failed,-1,-1,好累加上天气怎么样,[],0.0,0.0,0.0,11576_auto_test_aie_bvt_guid_29a3233a46b64f48a5a58654f7de5157
1363673954747604992,安徽省淮南市长丰县天气,tianqi_5-1362970384020725760,general_search,1362970384020725760,1362970530309693440,<location>安徽省淮南市长丰县</location>天气,"[{""origin_value"": """", ""origin_offset"": 0, ""value"": ""安徽省淮南市长丰县"", ""name"": ""location"", ""entity_source"": 0}]",,other_failed,other_failed,-1,-1,安徽省淮南市长丰县天气,[],0.0,0.0,0.0,11576_auto_test_aie_bvt_guid_e90c227d7b3c4ba787cf0ad58a80dea6
1363673954290425856,莱阳明天天气,tianqi_5-1362970384020725760,general_search,1362970384020725760,1362970530309693440,<location>莱阳</location><datetime>明天</datetime>天气,"[{""origin_value"": """", ""origin_offset"": 0, ""value"": ""莱阳"", ""name"": ""location"", ""entity_source"": 0}, {""origin_value"": """", ""origin_offset"": 2, ""value"": ""明天"", ""name"": ""datetime"", ""entity_source"": 0}]",[location][datetime]天气,tianqi_5-1362970384020725760,general_search,1362970384020725760,1362970530309693440,<location>莱阳</location><datetime>明天</datetime>天气,"[{""origin_value"": ""明天"", ""origin_offset"": 2, ""value"": ""明天"", ""name"": ""datetime"", ""entity_source"": """"}, {""origin_value"": ""莱阳"", ""origin_offset"": 0, ""value"": ""莱阳"", ""name"": ""location"", ""entity_source"": 1}]",0.0,0.0,0.8966667056083679,11576_auto_test_aie_bvt_guid_d87ebacc0e464774b2db178a1e628cb4
1363673954101682176,肇源天气预报,tianqi_5-1362970384020725760,general_search,1362970384020725760,1362970530309693440,<location>肇源</location>天气预报,"[{""origin_value"": """", ""origin_offset"": 0, ""value"": ""肇源"", ""name"": ""location"", ""entity_source"": 0}]",,other_failed,other_failed,-1,-1,肇源天气预报,[],0.0,0.0,0.0,11576_auto_test_aie_bvt_guid_f908b6b096eb4a19a58e9fe53f8f256d
1363673953938104320,查一下邯郸天气,tianqi_5-1362970384020725760,general_search,1362970384020725760,1362970530309693440,查一下<location>邯郸</location>天气,"[{""origin_value"": """", ""origin_offset"": 3, ""value"": ""邯郸"", ""name"": ""location"", ""entity_source"": 0}]",,other_failed,other_failed,-1,-1,查一下邯郸天气,[],0.0,0.0,0.0,11576_auto_test_aie_bvt_guid_a0cc10d93cf74fe7adfad25e31d3d78d
1363673953820663808,嗯不觉江津天气预报,tianqi_5-1362970384020725760,general_search,1362970384020725760,1362970530309693440,嗯不觉<location>江津</location>天气预报,"[{""origin_value"": """", ""origin_offset"": 3, ""value"": ""江津"", ""name"": ""location"", ""entity_source"": 0}]",,other_failed,other_failed,-1,-1,嗯不觉江津天气预报,[],0.0,0.0,0.0,11576_auto_test_aie_bvt_guid_72c8dbe5bf2b49f8ae68c4646e1061aa
1363673953661280256,成山头天气预报,tianqi_5-1362970384020725760,general_search,1362970384020725760,1362970530309693440,<location>成山头</location>天气预报,"[{""origin_value"": """", ""origin_offset"": 0, ""value"": ""成山头"", ""name"": ""location"", ""entity_source"": 0}]",,other_failed,other_failed,-1,-1,成山头天气预报,[],0.0,0.0,0.0,11576_auto_test_aie_bvt_guid_de2536964cd44c72a6f0ed7902efb366
1363673953539645440,帮我查一下运城天气,tianqi_5-1362970384020725760,general_search,1362970384020725760,1362970530309693440,帮我查一下<location>运城</location>天气,"[{""origin_value"": """", ""origin_offset"": 5, ""value"": ""运城"", ""name"": ""location"", ""entity_source"": 0}]",,other_failed,other_failed,-1,-1,帮我查一下运城天气,[],0.0,0.0,0.0,11576_auto_test_aie_bvt_guid_74e18a40249f4edda12213fc9ece711c
1363673953380261888,明天的天的天天气怎么样,tianqi_5-1362970384020725760,general_search,1362970384020725760,1362970530309693440,<datetime>明天</datetime>的天的天天气怎么样,"[{""origin_value"": """", ""origin_offset"": 0, ""value"": ""明天"", ""name"": ""datetime"", ""entity_source"": 0}]",,other_failed,other_failed,-1,-1,明天的天的天天气怎么样,[],0.0,0.0,0.0,11576_auto_test_aie_bvt_guid_2d2998f189ae4dcb9f1c627e7da5fa80
1363673953187323904,上周会理县明天的天气,tianqi_5-1362970384020725760,general_search,1362970384020725760,1362970530309693440,上周<location>会理县</location><datetime>明天</datetime>的天气,"[{""origin_value"": """", ""origin_offset"": 2, ""value"": ""会理县"", ""name"": ""location"", ""entity_source"": 0}, {""origin_value"": """", ""origin_offset"": 5, ""value"": ""明天"", ""name"": ""datetime"", ""entity_source"": 0}]",,other_failed,other_failed,-1,-1,上周会理县明天的天气,[],0.0,0.0,0.0,11576_auto_test_aie_bvt_guid_be5c1e4334de471bb857a75860f473eb
1363673953040523264,青岛天气怎么样呢,tianqi_5-1362970384020725760,general_search,1362970384020725760,1362970530309693440,<location>青岛</location>天气怎么样呢,"[{""origin_value"": """", ""origin_offset"": 0, ""value"": ""青岛"", ""name"": ""location"", ""entity_source"": 0}]",,other_failed,other_failed,-1,-1,青岛天气怎么样呢,[],0.0,0.0,0.0,11576_auto_test_aie_bvt_guid_88d01a35dbcd486da1a933964b5d6f99
1363673952881139712,盘锦市天气预报,tianqi_5-1362970384020725760,general_search,1362970384020725760,1362970530309693440,<location>盘锦市</location>天气预报,"[{""origin_value"": """", ""origin_offset"": 0, ""value"": ""盘锦市"", ""name"": ""location"", ""entity_source"": 0}]",,other_failed,other_failed,-1,-1,盘锦市天气预报,[],0.0,0.0,0.0,11576_auto_test_aie_bvt_guid_5ccbff6160774081bab2a73c69f0a633
1363673952767893504,查一下云南省楚雄州禄丰县的天气,tianqi_5-1362970384020725760,general_search,1362970384020725760,1362970530309693440,查一下<location>云南省楚雄州禄丰县</location>的天气,"[{""origin_value"": """", ""origin_offset"": 3, ""value"": ""云南省楚雄州禄丰县"", ""name"": ""location"", ""entity_source"": 0}]",,other_failed,other_failed,-1,-1,查一下云南省楚雄州禄丰县的天气,[],0.0,0.0,0.0,11576_auto_test_aie_bvt_guid_333bba7c7d8a4e8983b8e51707c952d6
1363673952579149824,给我播放一下明天的天气快点,tianqi_5-1362970384020725760,general_search,1362970384020725760,1362970530309693440,给我播放一下<datetime>明天</datetime>的天气快点,"[{""origin_value"": """", ""origin_offset"": 6, ""value"": ""明天"", ""name"": ""datetime"", ""entity_source"": 0}]",,other_failed,other_failed,-1,-1,给我播放一下明天的天气快点,[],0.0,0.0,0.0,11576_auto_test_aie_bvt_guid_da5f4577ab504270b36b463198e16a7d
1363673952394600448,呵呵，明天的天气怎么样,tianqi_5-1362970384020725760,general_search,1362970384020725760,1362970530309693440,呵呵，<datetime>明天</datetime>的天气怎么样,"[{""origin_value"": """", ""origin_offset"": 3, ""value"": ""明天"", ""name"": ""datetime"", ""entity_source"": 0}]",,other_failed,other_failed,-1,-1,呵呵，明天的天气怎么样,[],0.0,0.0,0.0,11576_auto_test_aie_bvt_guid_670a0e5d4d304fa383ef4862b21e97dd
1363673952277159936,最近的天气哈,tianqi_5-1362970384020725760,general_search,1362970384020725760,1362970530309693440,<datetime>最近</datetime>的天气哈,"[{""origin_value"": """", ""origin_offset"": 0, ""value"": ""最近"", ""name"": ""datetime"", ""entity_source"": 0}]",,other_failed,other_failed,-1,-1,最近的天气哈,[],0.0,0.0,0.0,11576_auto_test_aie_bvt_guid_f64cdacab1ea45feab04ca35a644fc37
1363673952100999168,请说下明天的天气预报,tianqi_5-1362970384020725760,general_search,1362970384020725760,1362970530309693440,请说下<datetime>明天</datetime>的天气预报,"[{""origin_value"": """", ""origin_offset"": 3, ""value"": ""明天"", ""name"": ""datetime"", ""entity_source"": 0}]",,other_failed,other_failed,-1,-1,请说下明天的天气预报,[],0.0,0.0,0.0,11576_auto_test_aie_bvt_guid_534de3b26894463481b6177d91ed835e
1363673951945809920,请问富川明天的天气预报怎么样,tianqi_5-1362970384020725760,general_search,1362970384020725760,1362970530309693440,请问<location>富川</location><datetime>明天</datetime>的天气预报怎么样,"[{""origin_value"": """", ""origin_offset"": 2, ""value"": ""富川"", ""name"": ""location"", ""entity_source"": 0}, {""origin_value"": """", ""origin_offset"": 4, ""value"": ""明天"", ""name"": ""datetime"", ""entity_source"": 0}]",,other_failed,other_failed,-1,-1,请问富川明天的天气预报怎么样,[],0.0,0.0,0.0,11576_auto_test_aie_bvt_guid_4692694e16c14a3eaca3b63bf6e0cfc8
1363673951824175104,长沙近几天的天气,tianqi_5-1362970384020725760,general_search,1362970384020725760,1362970530309693440,<location>长沙</location><datetime>近几天</datetime>的天气,"[{""origin_value"": """", ""origin_offset"": 0, ""value"": ""长沙"", ""name"": ""location"", ""entity_source"": 0}, {""origin_value"": """", ""origin_offset"": 2, ""value"": ""近几天"", ""name"": ""datetime"", ""entity_source"": 0}]",,other_failed,other_failed,-1,-1,长沙近几天的天气,[],0.0,0.0,0.0,11576_auto_test_aie_bvt_guid_ba9268c95f52434f8bc94d49795a3ba1
1363673951673180160,无为县今日天气,tianqi_5-1362970384020725760,general_search,1362970384020725760,1362970530309693440,<location>无为县</location><datetime>今日</datetime>天气,"[{""origin_value"": """", ""origin_offset"": 0, ""value"": ""无为县"", ""name"": ""location"", ""entity_source"": 0}, {""origin_value"": """", ""origin_offset"": 3, ""value"": ""今日"", ""name"": ""datetime"", ""entity_source"": 0}]",[location][datetime]天气,tianqi_5-1362970384020725760,general_search,1362970384020725760,1362970530309693440,<location>无为县</location><datetime>今日</datetime>天气,"[{""origin_value"": ""今日"", ""origin_offset"": 3, ""value"": ""今日"", ""name"": ""datetime"", ""entity_source"": """"}, {""origin_value"": ""无为县"", ""origin_offset"": 0, ""value"": ""无为县"", ""name"": ""location"", ""entity_source"": 1}]",0.0,0.0,0.8900001049041748,11576_auto_test_aie_bvt_guid_90f94d311efe4845a22f47f3060c37b4
1363673951517990912,给我查一下今天沈阳的天气,tianqi_5-1362970384020725760,general_search,1362970384020725760,1362970530309693440,给我查一下<datetime>今天</datetime><location>沈阳</location>的天气,"[{""origin_value"": """", ""origin_offset"": 5, ""value"": ""今天"", ""name"": ""datetime"", ""entity_source"": 0}, {""origin_value"": """", ""origin_offset"": 7, ""value"": ""沈阳"", ""name"": ""location"", ""entity_source"": 0}]",,other_failed,other_failed,-1,-1,给我查一下今天沈阳的天气,[],0.0,0.0,0.0,11576_auto_test_aie_bvt_guid_c578e48f1a054a829c8a433e0f828eca
1363673951362801664,今天的天气怎么样天气预报是什么,tianqi_5-1362970384020725760,general_search,1362970384020725760,1362970530309693440,<datetime>今天</datetime>的天气怎么样天气预报是什么,"[{""origin_value"": """", ""origin_offset"": 0, ""value"": ""今天"", ""name"": ""datetime"", ""entity_source"": 0}]",,other_failed,other_failed,-1,-1,今天的天气怎么样天气预报是什么,[],0.0,0.0,0.0,11576_auto_test_aie_bvt_guid_a1e9dbda0078471a8302770b2aa6d82c
1363673951174057984,会昌县天气,tianqi_5-1362970384020725760,general_search,1362970384020725760,1362970530309693440,<location>会昌县</location>天气,"[{""origin_value"": """", ""origin_offset"": 0, ""value"": ""会昌县"", ""name"": ""location"", ""entity_source"": 0}]",,other_failed,other_failed,-1,-1,会昌县天气,[],0.0,0.0,0.0,11576_auto_test_aie_bvt_guid_35476fd0a8ad42da907f91c7835f013b
1363673951031451648,桦川明天天气预报,tianqi_5-1362970384020725760,general_search,1362970384020725760,1362970530309693440,<location>桦川</location><datetime>明天</datetime>天气预报,"[{""origin_value"": """", ""origin_offset"": 0, ""value"": ""桦川"", ""name"": ""location"", ""entity_source"": 0}, {""origin_value"": """", ""origin_offset"": 2, ""value"": ""明天"", ""name"": ""datetime"", ""entity_source"": 0}]",,other_failed,other_failed,-1,-1,桦川明天天气预报,[],0.0,0.0,0.0,11576_auto_test_aie_bvt_guid_432d96317f9c46ce9fe5924065974c31
1363673950930788352,达州天气,tianqi_5-1362970384020725760,general_search,1362970384020725760,1362970530309693440,<location>达州</location>天气,"[{""origin_value"": """", ""origin_offset"": 0, ""value"": ""达州"", ""name"": ""location"", ""entity_source"": 0}]",,other_failed,other_failed,-1,-1,达州天气,[],0.0,0.0,0.0,11576_auto_test_aie_bvt_guid_929db2a38c264294856dcfcd7c75f35c
1363673950729461760,周六往后的天气,tianqi_5-1362970384020725760,general_search,1362970384020725760,1362970530309693440,<datetime>周六往后</datetime>的天气,"[{""origin_value"": """", ""origin_offset"": 0, ""value"": ""周六往后"", ""name"": ""datetime"", ""entity_source"": 0}]",,other_failed,other_failed,-1,-1,周六往后的天气,[],0.0,0.0,0.0,11576_auto_test_aie_bvt_guid_37854996585b46fb81ca19486905b066
1363673950612021248,明天泸州天气预报,tianqi_5-1362970384020725760,general_search,1362970384020725760,1362970530309693440,<datetime>明天</datetime><location>泸州</location>天气预报,"[{""origin_value"": """", ""origin_offset"": 0, ""value"": ""明天"", ""name"": ""datetime"", ""entity_source"": 0}, {""origin_value"": """", ""origin_offset"": 2, ""value"": ""泸州"", ""name"": ""location"", ""entity_source"": 0}]",,other_failed,other_failed,-1,-1,明天泸州天气预报,[],0.0,0.0,0.0,11576_auto_test_aie_bvt_guid_2f445d32f5d74f2f825a8f6d77de1938
1363673950494580736,深圳福田区的天气,tianqi_5-1362970384020725760,general_search,1362970384020725760,1362970530309693440,<location>深圳福田区</location>的天气,"[{""origin_value"": """", ""origin_offset"": 0, ""value"": ""深圳福田区"", ""name"": ""location"", ""entity_source"": 0}]",,other_failed,other_failed,-1,-1,深圳福田区的天气,[],0.0,0.0,0.0,11576_auto_test_aie_bvt_guid_3a1eaef93e3e491e934f6b809db1f0ca
1363673950318419968,找一些国内新闻看下,xinwen_5-1363008185919516672,search_news,1363008185919516672,1363008241716355072,找一些<type>国内</type>新闻看下,"[{""origin_value"": """", ""origin_offset"": 3, ""value"": ""国内"", ""name"": ""type"", ""entity_source"": 0}]",,other_failed,other_failed,-1,-1,找一些国内新闻看下,[],0.0,0.0,0.0,11576_auto_test_aie_bvt_guid_b954718308a9496ea87986a5ad1c998e
1363673950142259200,我要看电脑方面的新闻,xinwen_5-1363008185919516672,search_news,1363008185919516672,1363008241716355072,我要看<key_words>电脑</key_words>方面的新闻,"[{""origin_value"": """", ""origin_offset"": 3, ""value"": ""电脑"", ""name"": ""key_words"", ""entity_source"": 0}]",,other_failed,other_failed,-1,-1,我要看电脑方面的新闻,[],0.0,0.0,0.0,11576_auto_test_aie_bvt_guid_46ed20b9d7694a50afc25aa9fe642992
1363673949987069952,我想看一下最近的热点,xinwen_5-1363008185919516672,search_news,1363008185919516672,1363008241716355072,我想<action>看一下</action>最近的<ranking>热点</ranking>,"[{""origin_value"": """", ""origin_offset"": 2, ""value"": ""看一下"", ""name"": ""action"", ""entity_source"": 0}, {""origin_value"": """", ""origin_offset"": 8, ""value"": ""热点"", ""name"": ""ranking"", ""entity_source"": 0}]",,other_failed,other_failed,-1,-1,我想看一下最近的热点,[],0.0,0.0,0.0,11576_auto_test_aie_bvt_guid_7bb29914e273446f890a7e67e29d2160
1363673949798326272,请播放昨天点击量最多的新闻,xinwen_5-1363008185919516672,search_news,1363008185919516672,1363008241716355072,请<action>播放</action><datetime>昨天</datetime><ranking>点击量最多</ranking>的新闻,"[{""origin_value"": """", ""origin_offset"": 1, ""value"": ""播放"", ""name"": ""action"", ""entity_source"": 0}, {""origin_value"": """", ""origin_offset"": 3, ""value"": ""昨天"", ""name"": ""datetime"", ""entity_source"": 0}, {""origin_value"": """", ""origin_offset"": 5, ""value"": ""点击量最多"", ""name"": ""ranking"", ""entity_source"": 0}]",,other_failed,other_failed,-1,-1,请播放昨天点击量最多的新闻,[],0.0,0.0,0.0,11576_auto_test_aie_bvt_guid_25b684192de64c35b47b93028e3dbde5
1363673949613776896,我要看北京新闻,xinwen_5-1363008185919516672,search_news,1363008185919516672,1363008241716355072,我要<action>看</action><type>北京</type>新闻,"[{""origin_value"": """", ""origin_offset"": 2, ""value"": ""看"", ""name"": ""action"", ""entity_source"": 0}, {""origin_value"": """", ""origin_offset"": 3, ""value"": ""北京"", ""name"": ""type"", ""entity_source"": 0}]",,other_failed,other_failed,-1,-1,我要看北京新闻,[],0.0,0.0,0.0,11576_auto_test_aie_bvt_guid_482513ad6399462487218f42e1918c64
1363673949466976256,国家军事重要新闻,xinwen_5-1363008185919516672,search_news,1363008185919516672,1363008241716355072,国家<type>军事</type>重要新闻,"[{""origin_value"": """", ""origin_offset"": 2, ""value"": ""军事"", ""name"": ""type"", ""entity_source"": 0}]",,other_failed,other_failed,-1,-1,国家军事重要新闻,[],0.0,0.0,0.0,11576_auto_test_aie_bvt_guid_5f59268cafee401190af32361223be87
1363673949311787008,我想听关于这几天的消息,xinwen_5-1363008185919516672,search_news,1363008185919516672,1363008241716355072,我想<action>听</action>关于这几天的消息,"[{""origin_value"": """", ""origin_offset"": 2, ""value"": ""听"", ""name"": ""action"", ""entity_source"": 0}]",,other_failed,other_failed,-1,-1,我想听关于这几天的消息,[],0.0,0.0,0.0,11576_auto_test_aie_bvt_guid_9a2c5f369ac14860b8199028a6245cdb
1363673949139820544,新的时事新闻。,xinwen_5-1363008185919516672,search_news,1363008185919516672,1363008241716355072,新的<type>时事</type>新闻。,"[{""origin_value"": """", ""origin_offset"": 2, ""value"": ""时事"", ""name"": ""type"", ""entity_source"": 0}]",,other_failed,other_failed,-1,-1,新的时事新闻。,[],0.0,0.0,0.0,11576_auto_test_aie_bvt_guid_e8e37739680e43b58f504a2a4a3e4764
1363673949076905984,娱乐圈有没有发生什么大事情,xinwen_5-1363008185919516672,search_news,1363008185919516672,1363008241716355072,<type>娱乐圈</type>有没有发生什么大事情,"[{""origin_value"": """", ""origin_offset"": 0, ""value"": ""娱乐圈"", ""name"": ""type"", ""entity_source"": 0}]",,other_failed,other_failed,-1,-1,娱乐圈有没有发生什么大事情,[],0.0,0.0,0.0,11576_auto_test_aie_bvt_guid_5dc46cb5d8e549a1a56646a413b43c10
1363673948871385088,看个新闻,xinwen_5-1363008185919516672,search_news,1363008185919516672,1363008241716355072,看个新闻,[],,other_failed,other_failed,-1,-1,看个新闻,[],0.0,0.0,0.0,11576_auto_test_aie_bvt_guid_31a34340e67d474e80b798df2f671d64
1363673948544229376,给我听一些娱乐新闻,xinwen_5-1363008185919516672,search_news,1363008185919516672,1363008241716355072,给我<action>听</action>一些<type>娱乐</type>新闻,"[{""origin_value"": """", ""origin_offset"": 2, ""value"": ""听"", ""name"": ""action"", ""entity_source"": 0}, {""origin_value"": """", ""origin_offset"": 5, ""value"": ""娱乐"", ""name"": ""type"", ""entity_source"": 0}]",,other_failed,other_failed,-1,-1,给我听一些娱乐新闻,[],0.0,0.0,0.0,11576_auto_test_aie_bvt_guid_3532595574634637b88275e886926287
1363673948389040128,我想听一下关于这几天的头条,xinwen_5-1363008185919516672,search_news,1363008185919516672,1363008241716355072,我想<action>听一下</action>关于这几天的头条,"[{""origin_value"": """", ""origin_offset"": 2, ""value"": ""听一下"", ""name"": ""action"", ""entity_source"": 0}]",,other_failed,other_failed,-1,-1,我想听一下关于这几天的头条,[],0.0,0.0,0.0,11576_auto_test_aie_bvt_guid_4b2d8c46948c47df8d46a45b54a83d19
1363673948242239488,我想听一下有关这两天的资讯,xinwen_5-1363008185919516672,search_news,1363008185919516672,1363008241716355072,我想听一下有关这两天的资讯,[],,other_failed,other_failed,-1,-1,我想听一下有关这两天的资讯,[],0.0,0.0,0.0,11576_auto_test_aie_bvt_guid_c365f7bcf8964f1baaf5e51d9b54ba73
