语料ID,语料,人工领域,人工意图,人工领域ID,人工意图ID,人工标注,人工槽位,匹配模式,平台领域,平台意图,平台领域ID,平台意图ID,平台标注,平台槽位,Domain Score,Intent Score,Pattern Score,GUID
1363674116232491008,孕37周小腹痛经一样,jibing_50-1362964399281672192,qa_firstaid_treatment,1362964399281672192,1362964507620454400,<people>孕</people>37周<disease>小腹痛</disease>经一样,"[{""origin_value"": """", ""origin_offset"": 0, ""value"": ""孕"", ""name"": ""people"", ""entity_source"": 0}, {""origin_value"": """", ""origin_offset"": 4, ""value"": ""小腹痛"", ""name"": ""disease"", ""entity_source"": 0}]",,other_failed,other_failed,-1,-1,孕37周小腹痛经一样,[],0.0,0.0,0.0,11575_auto_test_aie_bvt_guid_df6a9826d2a14122bc11ba5caa4c2f45
1363674116144410624,宝宝半夜发烧,jibing_50-1362964399281672192,qa_firstaid_treatment,1362964399281672192,1362964507620454400,<people>宝宝</people>半夜<disease>发烧</disease>,"[{""origin_value"": """", ""origin_offset"": 0, ""value"": ""宝宝"", ""name"": ""people"", ""entity_source"": 0}, {""origin_value"": """", ""origin_offset"": 4, ""value"": ""发烧"", ""name"": ""disease"", ""entity_source"": 0}]",,jibing_50-1362964399281672192,qa_firstaid_treatment,1362964399281672192,1362964507620454400,<people>宝宝</people>半夜<disease>发烧</disease>,"[{""origin_value"": ""发烧"", ""origin_offset"": 4, ""value"": ""发烧"", ""name"": ""disease"", ""entity_source"": 1}, {""origin_value"": ""宝宝"", ""origin_offset"": 0, ""value"": ""宝宝"", ""name"": ""people"", ""entity_source"": 1}]",0.9607242941856384,0.9607242941856384,0.0,11575_auto_test_aie_bvt_guid_85f508cf1c4540069338d0ba714b2c63
1363674115985027072,耳鸣听力下降怎么恢复,jibing_50-1362964399281672192,qa_firstaid_treatment,1362964399281672192,1362964507620454400,<disease>耳鸣</disease>听力下降怎么恢复,"[{""origin_value"": """", ""origin_offset"": 0, ""value"": ""耳鸣"", ""name"": ""disease"", ""entity_source"": 0}]",,other_failed,other_failed,-1,-1,耳鸣听力下降怎么恢复,[],0.0,0.0,0.0,11575_auto_test_aie_bvt_guid_8dc9639cfd764832984a27c719d8d045
1363674115875975168,孩子发烧精神状态很好,jibing_50-1362964399281672192,qa_firstaid_treatment,1362964399281672192,1362964507620454400,<people>孩子</people><disease>发烧</disease>精神状态很好,"[{""origin_value"": """", ""origin_offset"": 0, ""value"": ""孩子"", ""name"": ""people"", ""entity_source"": 0}, {""origin_value"": """", ""origin_offset"": 2, ""value"": ""发烧"", ""name"": ""disease"", ""entity_source"": 0}]",,other_failed,other_failed,-1,-1,孩子发烧精神状态很好,[],0.0,0.0,0.0,11575_auto_test_aie_bvt_guid_1f9f21df644c4aa08245f85fc53cfc95
1363674115754340352,婴儿手脚冰凉发烧,jibing_50-1362964399281672192,qa_firstaid_treatment,1362964399281672192,1362964507620454400,<people>婴儿</people>手脚冰凉<disease>发烧</disease>,"[{""origin_value"": """", ""origin_offset"": 0, ""value"": ""婴儿"", ""name"": ""people"", ""entity_source"": 0}, {""origin_value"": """", ""origin_offset"": 6, ""value"": ""发烧"", ""name"": ""disease"", ""entity_source"": 0}]",,jibing_50-1362964399281672192,qa_firstaid_treatment,1362964399281672192,1362964507620454400,<people>婴儿</people>手脚冰凉<disease>发烧</disease>,"[{""origin_value"": ""发烧"", ""origin_offset"": 6, ""value"": ""发烧"", ""name"": ""disease"", ""entity_source"": 1}, {""origin_value"": ""婴儿"", ""origin_offset"": 0, ""value"": ""婴儿"", ""name"": ""people"", ""entity_source"": 1}]",0.9506602883338928,0.9506602883338928,0.0,11575_auto_test_aie_bvt_guid_e653ef11a08f46b4b8bbe01329bb39c6
1363674115653677056,儿童发烧了怎么办如何退烧,jibing_50-1362964399281672192,qa_firstaid_treatment,1362964399281672192,1362964507620454400,<people>儿童</people><disease>发烧</disease>了怎么办如何退烧,"[{""origin_value"": """", ""origin_offset"": 0, ""value"": ""儿童"", ""name"": ""people"", ""entity_source"": 0}, {""origin_value"": """", ""origin_offset"": 2, ""value"": ""发烧"", ""name"": ""disease"", ""entity_source"": 0}]",,jibing_50-1362964399281672192,qa_firstaid_treatment,1362964399281672192,1362964507620454400,<people>儿童</people><disease>发烧</disease>了怎么办如何退烧,"[{""origin_value"": ""发烧"", ""origin_offset"": 2, ""value"": ""发烧"", ""name"": ""disease"", ""entity_source"": 1}, {""origin_value"": ""儿童"", ""origin_offset"": 0, ""value"": ""儿童"", ""name"": ""people"", ""entity_source"": 1}]",0.9792170524597168,0.9792170524597168,0.0,11575_auto_test_aie_bvt_guid_ddc963e13c65437ca3f7f0158ad3198c
1363674115515265024,宝宝晚上发烧,jibing_50-1362964399281672192,qa_firstaid_treatment,1362964399281672192,1362964507620454400,<people>宝宝</people>晚上<disease>发烧</disease>,"[{""origin_value"": """", ""origin_offset"": 0, ""value"": ""宝宝"", ""name"": ""people"", ""entity_source"": 0}, {""origin_value"": """", ""origin_offset"": 4, ""value"": ""发烧"", ""name"": ""disease"", ""entity_source"": 0}]",,jibing_50-1362964399281672192,qa_firstaid_treatment,1362964399281672192,1362964507620454400,<people>宝宝</people>晚上<disease>发烧</disease>,"[{""origin_value"": ""发烧"", ""origin_offset"": 4, ""value"": ""发烧"", ""name"": ""disease"", ""entity_source"": 1}, {""origin_value"": ""宝宝"", ""origin_offset"": 0, ""value"": ""宝宝"", ""name"": ""people"", ""entity_source"": 1}]",0.9940301775932312,0.9940301775932312,0.0,11575_auto_test_aie_bvt_guid_7ec72fc94efd42fe93c457ba7f1bc24a
1363674115385241600,冬天宝宝发烧怎么散热,jibing_50-1362964399281672192,qa_firstaid_treatment,1362964399281672192,1362964507620454400,冬天<people>宝宝</people><disease>发烧</disease>怎么散热,"[{""origin_value"": """", ""origin_offset"": 2, ""value"": ""宝宝"", ""name"": ""people"", ""entity_source"": 0}, {""origin_value"": """", ""origin_offset"": 4, ""value"": ""发烧"", ""name"": ""disease"", ""entity_source"": 0}]",,other_failed,other_failed,-1,-1,冬天宝宝发烧怎么散热,[],0.0,0.0,0.0,11575_auto_test_aie_bvt_guid_fa908f57806c464b899c3fd40db885f5
1363674115234246656,痛风膝盖肿了怎么消肿,jibing_50-1362964399281672192,qa_firstaid_treatment,1362964399281672192,1362964507620454400,<disease>痛风</disease>膝盖肿了怎么消肿,"[{""origin_value"": """", ""origin_offset"": 0, ""value"": ""痛风"", ""name"": ""disease"", ""entity_source"": 0}]",,other_failed,other_failed,-1,-1,痛风膝盖肿了怎么消肿,[],0.0,0.0,0.0,11575_auto_test_aie_bvt_guid_ce6b374e894242f989dca377972c31c4
1363674115129389056,痛风的食疗方法,jibing_50-1362964399281672192,qa_firstaid_treatment,1362964399281672192,1362964507620454400,<disease>痛风</disease>的食疗方法,"[{""origin_value"": """", ""origin_offset"": 0, ""value"": ""痛风"", ""name"": ""disease"", ""entity_source"": 0}]",,other_failed,other_failed,-1,-1,痛风的食疗方法,[],0.0,0.0,0.0,11575_auto_test_aie_bvt_guid_c985c41d9d484ccfad8c154835abbd3d
1363674115003559936,左侧外踝及籽骨骨折要手术吗,jibing_50-1362964399281672192,qa_firstaid_treatment,1362964399281672192,1362964507620454400,左侧外踝及籽骨<disease>骨折</disease>要手术吗,"[{""origin_value"": """", ""origin_offset"": 7, ""value"": ""骨折"", ""name"": ""disease"", ""entity_source"": 0}]",,other_failed,other_failed,-1,-1,左侧外踝及籽骨骨折要手术吗,[],0.0,0.0,0.0,11575_auto_test_aie_bvt_guid_706aba461e78495585200c79fd3287f9
1363674114869342208,发烧38.5,jibing_50-1362964399281672192,qa_firstaid_treatment,1362964399281672192,1362964507620454400,<disease>发烧</disease>38.5,"[{""origin_value"": """", ""origin_offset"": 0, ""value"": ""发烧"", ""name"": ""disease"", ""entity_source"": 0}]",,other_failed,other_failed,-1,-1,发烧38.5,[],0.0,0.0,0.0,11575_auto_test_aie_bvt_guid_a6c790e745f74df7be846b6fd2f96f60
1363674114722541568,冬天经常流鼻血,jibing_50-1362964399281672192,qa_firstaid_treatment,1362964399281672192,1362964507620454400,冬天经常<disease>流鼻血</disease>,"[{""origin_value"": """", ""origin_offset"": 4, ""value"": ""流鼻血"", ""name"": ""disease"", ""entity_source"": 0}]",,other_failed,other_failed,-1,-1,冬天经常流鼻血,[],0.0,0.0,0.0,11575_auto_test_aie_bvt_guid_7035b60db6f54876b26ebe714c0ade08
1363674114600906752,宝宝食积发烧怎么办,jibing_50-1362964399281672192,qa_firstaid_treatment,1362964399281672192,1362964507620454400,<people>宝宝</people>食积<disease>发烧</disease>怎么办,"[{""origin_value"": """", ""origin_offset"": 0, ""value"": ""宝宝"", ""name"": ""people"", ""entity_source"": 0}, {""origin_value"": """", ""origin_offset"": 4, ""value"": ""发烧"", ""name"": ""disease"", ""entity_source"": 0}]",,jibing_50-1362964399281672192,qa_firstaid_treatment,1362964399281672192,1362964507620454400,<people>宝宝</people>食积<disease>发烧</disease>怎么办,"[{""origin_value"": ""发烧"", ""origin_offset"": 4, ""value"": ""发烧"", ""name"": ""disease"", ""entity_source"": 1}, {""origin_value"": ""宝宝"", ""origin_offset"": 0, ""value"": ""宝宝"", ""name"": ""people"", ""entity_source"": 1}]",0.756680965423584,0.756680965423584,0.0,11575_auto_test_aie_bvt_guid_1b299cec854a4319944b3d2896b87892
1363674114412163072,怎么缓解痛风的疼痛,jibing_50-1362964399281672192,qa_firstaid_treatment,1362964399281672192,1362964507620454400,怎么缓解<disease>痛风</disease>的疼痛,"[{""origin_value"": """", ""origin_offset"": 4, ""value"": ""痛风"", ""name"": ""disease"", ""entity_source"": 0}]",,other_failed,other_failed,-1,-1,怎么缓解痛风的疼痛,[],0.0,0.0,0.0,11575_auto_test_aie_bvt_guid_2804813ba21f41618ee092baf6b954b2
1363674114290528256,股骨踝上骨折,jibing_50-1362964399281672192,qa_firstaid_treatment,1362964399281672192,1362964507620454400,<organ>股骨</organ>踝上<disease>骨折</disease>,"[{""origin_value"": """", ""origin_offset"": 0, ""value"": ""股骨"", ""name"": ""organ"", ""entity_source"": 0}, {""origin_value"": """", ""origin_offset"": 4, ""value"": ""骨折"", ""name"": ""disease"", ""entity_source"": 0}]",,other_failed,other_failed,-1,-1,股骨踝上骨折,[],0.0,0.0,0.0,11575_auto_test_aie_bvt_guid_ebada6ab7402440196f29e073740b295
1363674114126950400,宝宝咳嗽发烧怎么办,jibing_50-1362964399281672192,qa_firstaid_treatment,1362964399281672192,1362964507620454400,<people>宝宝</people>咳嗽<disease>发烧</disease>怎么办,"[{""origin_value"": """", ""origin_offset"": 0, ""value"": ""宝宝"", ""name"": ""people"", ""entity_source"": 0}, {""origin_value"": """", ""origin_offset"": 4, ""value"": ""发烧"", ""name"": ""disease"", ""entity_source"": 0}]",[people][disease][disease]怎么办,jibing_50-1362964399281672192,qa_firstaid_treatment,1362964399281672192,1362964507620454400,<people>宝宝</people><disease>咳嗽</disease><disease>发烧</disease>怎么办,"[{""origin_value"": ""咳嗽"", ""origin_offset"": 2, ""value"": ""咳嗽"", ""name"": ""disease"", ""entity_source"": 1}, {""origin_value"": ""发烧"", ""origin_offset"": 4, ""value"": ""发烧"", ""name"": ""disease"", ""entity_source"": 1}, {""origin_value"": ""宝宝"", ""origin_offset"": 0, ""value"": ""宝宝"", ""name"": ""people"", ""entity_source"": 1}]",0.0,0.0,0.8933332562446594,11575_auto_test_aie_bvt_guid_589647d0b6d24bf99ab295a2e10b6abc
1363674113967566848,早上起来流鼻血,jibing_50-1362964399281672192,qa_firstaid_treatment,1362964399281672192,1362964507620454400,早上起来<disease>流鼻血</disease>,"[{""origin_value"": """", ""origin_offset"": 4, ""value"": ""流鼻血"", ""name"": ""disease"", ""entity_source"": 0}]",,other_failed,other_failed,-1,-1,早上起来流鼻血,[],0.0,0.0,0.0,11575_auto_test_aie_bvt_guid_645e9c0e677b41d78c98660030b90581
1363674113820766208,外感积食发烧,jibing_50-1362964399281672192,qa_firstaid_treatment,1362964399281672192,1362964507620454400,外感积食<disease>发烧</disease>,"[{""origin_value"": """", ""origin_offset"": 4, ""value"": ""发烧"", ""name"": ""disease"", ""entity_source"": 0}]",,jibing_50-1362964399281672192,qa_firstaid_treatment,1362964399281672192,1362964507620454400,外感积食<disease>发烧</disease>,"[{""origin_value"": ""发烧"", ""origin_offset"": 4, ""value"": ""发烧"", ""name"": ""disease"", ""entity_source"": 1}]",0.830051064491272,0.830051064491272,0.0,11575_auto_test_aie_bvt_guid_edeb1bfcab354331bfa0d0d84d952973
1363674113673965568,脚踝扭伤了怎么恢复最快,jibing_50-1362964399281672192,qa_firstaid_treatment,1362964399281672192,1362964507620454400,<disease>脚踝扭伤</disease>了怎么恢复最快,"[{""origin_value"": """", ""origin_offset"": 0, ""value"": ""脚踝扭伤"", ""name"": ""disease"", ""entity_source"": 0}]",,other_failed,other_failed,-1,-1,脚踝扭伤了怎么恢复最快,[],0.0,0.0,0.0,11575_auto_test_aie_bvt_guid_dbd902039f0a4fe7a5408f7bcbba965e
1363674113376169984,宝宝烫伤有一点感染,jibing_50-1362964399281672192,qa_firstaid_treatment,1362964399281672192,1362964507620454400,<people>宝宝</people><disease>烫伤</disease>有一点感染,"[{""origin_value"": """", ""origin_offset"": 0, ""value"": ""宝宝"", ""name"": ""people"", ""entity_source"": 0}, {""origin_value"": """", ""origin_offset"": 2, ""value"": ""烫伤"", ""name"": ""disease"", ""entity_source"": 0}]",,other_failed,other_failed,-1,-1,宝宝烫伤有一点感染,[],0.0,0.0,0.0,11575_auto_test_aie_bvt_guid_741839fd405d4f608505f5511453fddc
1363674113183232000,宝宝轮状病毒腹泻发烧怎么办,jibing_50-1362964399281672192,qa_firstaid_treatment,1362964399281672192,1362964507620454400,<people>宝宝</people>轮状病毒<disease>腹泻</disease><disease>发烧</disease>怎么办,"[{""origin_value"": """", ""origin_offset"": 0, ""value"": ""宝宝"", ""name"": ""people"", ""entity_source"": 0}, {""origin_value"": """", ""origin_offset"": 6, ""value"": ""腹泻"", ""name"": ""disease"", ""entity_source"": 0}, {""origin_value"": """", ""origin_offset"": 8, ""value"": ""发烧"", ""name"": ""disease"", ""entity_source"": 0}]",,jibing_50-1362964399281672192,qa_firstaid_treatment,1362964399281672192,1362964507620454400,<people>宝宝</people>轮状病毒<disease>腹泻</disease><disease>发烧</disease>怎么办,"[{""origin_value"": ""腹泻"", ""origin_offset"": 6, ""value"": ""腹泻"", ""name"": ""disease"", ""entity_source"": 1}, {""origin_value"": ""发烧"", ""origin_offset"": 8, ""value"": ""发烧"", ""name"": ""disease"", ""entity_source"": 1}, {""origin_value"": ""宝宝"", ""origin_offset"": 0, ""value"": ""宝宝"", ""name"": ""people"", ""entity_source"": 1}]",0.9457572102546692,0.9457572102546692,0.0,11575_auto_test_aie_bvt_guid_469ce61f326548eb8cdb83234247e218
1363674113044819968,头受凉了头痛怎么办,jibing_50-1362964399281672192,qa_firstaid_treatment,1362964399281672192,1362964507620454400,头受凉了<disease>头痛</disease>怎么办,"[{""origin_value"": """", ""origin_offset"": 4, ""value"": ""头痛"", ""name"": ""disease"", ""entity_source"": 0}]",,other_failed,other_failed,-1,-1,头受凉了头痛怎么办,[],0.0,0.0,0.0,11575_auto_test_aie_bvt_guid_836e53ca1d9742c09525076b67c4c8be
1363674112885436416,如何缓解头痛,jibing_50-1362964399281672192,qa_firstaid_treatment,1362964399281672192,1362964507620454400,如何缓解<disease>头痛</disease>,"[{""origin_value"": """", ""origin_offset"": 4, ""value"": ""头痛"", ""name"": ""disease"", ""entity_source"": 0}]",,other_failed,other_failed,-1,-1,如何缓解头痛,[],0.0,0.0,0.0,11575_auto_test_aie_bvt_guid_87cf79448f194152959252a922c1f881
1363674112784773120,体温36.5度但感觉浑身发烧,jibing_50-1362964399281672192,qa_firstaid_treatment,1362964399281672192,1362964507620454400,体温36.5度但感觉浑身<disease>发烧</disease>,"[{""origin_value"": """", ""origin_offset"": 12, ""value"": ""发烧"", ""name"": ""disease"", ""entity_source"": 0}]",,jibing_50-1362964399281672192,qa_firstaid_treatment,1362964399281672192,1362964507620454400,体温36.5度但感觉浑身<disease>发烧</disease>,"[{""origin_value"": ""发烧"", ""origin_offset"": 12, ""value"": ""发烧"", ""name"": ""disease"", ""entity_source"": 1}]",0.9753775596618652,0.9753775596618652,0.0,11575_auto_test_aie_bvt_guid_b3221daf95524d5bb04df6d56abb5820
1363674112541503488,小孩半夜发烧怎么办快速退烧,jibing_50-1362964399281672192,qa_firstaid_treatment,1362964399281672192,1362964507620454400,<people>小孩</people>半夜<disease>发烧</disease>怎么办快速退烧,"[{""origin_value"": """", ""origin_offset"": 0, ""value"": ""小孩"", ""name"": ""people"", ""entity_source"": 0}, {""origin_value"": """", ""origin_offset"": 4, ""value"": ""发烧"", ""name"": ""disease"", ""entity_source"": 0}]",,jibing_50-1362964399281672192,qa_firstaid_treatment,1362964399281672192,1362964507620454400,<people>小孩</people>半夜<disease>发烧</disease>怎么办快速退烧,"[{""origin_value"": ""发烧"", ""origin_offset"": 4, ""value"": ""发烧"", ""name"": ""disease"", ""entity_source"": 1}, {""origin_value"": ""小孩"", ""origin_offset"": 0, ""value"": ""小孩"", ""name"": ""people"", ""entity_source"": 1}]",0.5449198484420776,0.5449198484420776,0.0,11575_auto_test_aie_bvt_guid_ba18c907106c42ecb1a1bde304ccc5b1
1363674112398897152,中暑时如何快速处理,jibing_50-1362964399281672192,qa_firstaid_treatment,1362964399281672192,1362964507620454400,<disease>中暑</disease>时如何快速处理,"[{""origin_value"": """", ""origin_offset"": 0, ""value"": ""中暑"", ""name"": ""disease"", ""entity_source"": 0}]",,other_failed,other_failed,-1,-1,中暑时如何快速处理,[],0.0,0.0,0.0,11575_auto_test_aie_bvt_guid_4d997a803fd5424089fef6b239d2850f
1363674112256290816,小孩脸冻伤了怎么办,jibing_50-1362964399281672192,qa_firstaid_treatment,1362964399281672192,1362964507620454400,<people>小孩</people><organ>脸</organ><disease>冻伤</disease>了怎么办,"[{""origin_value"": """", ""origin_offset"": 0, ""value"": ""小孩"", ""name"": ""people"", ""entity_source"": 0}, {""origin_value"": """", ""origin_offset"": 2, ""value"": ""脸"", ""name"": ""organ"", ""entity_source"": 0}, {""origin_value"": """", ""origin_offset"": 3, ""value"": ""冻伤"", ""name"": ""disease"", ""entity_source"": 0}]",,other_failed,other_failed,-1,-1,小孩脸冻伤了怎么办,[],0.0,0.0,0.0,11575_auto_test_aie_bvt_guid_e18738f263894473b83a8450bb2dd203
1363674112147238912,腹痛白带有血,jibing_50-1362964399281672192,qa_firstaid_treatment,1362964399281672192,1362964507620454400,<disease>腹痛</disease>白带有血,"[{""origin_value"": """", ""origin_offset"": 0, ""value"": ""腹痛"", ""name"": ""disease"", ""entity_source"": 0}]",,other_failed,other_failed,-1,-1,腹痛白带有血,[],0.0,0.0,0.0,11575_auto_test_aie_bvt_guid_e242f3b0662943dbb480a25409b45612
1363674112000438272,发烧到40度,jibing_50-1362964399281672192,qa_firstaid_treatment,1362964399281672192,1362964507620454400,<disease>发烧</disease>到40度,"[{""origin_value"": """", ""origin_offset"": 0, ""value"": ""发烧"", ""name"": ""disease"", ""entity_source"": 0}]",,other_failed,other_failed,-1,-1,发烧到40度,[],0.0,0.0,0.0,11575_auto_test_aie_bvt_guid_cf0e4f3409ae4fcebd76f8e0de926b14
1363674111862026240,四岁孩子发烧时后脑根疼,jibing_50-1362964399281672192,qa_firstaid_treatment,1362964399281672192,1362964507620454400,四岁<people>孩子</people><people>发烧</people>时后脑根疼,"[{""origin_value"": """", ""origin_offset"": 2, ""value"": ""孩子"", ""name"": ""people"", ""entity_source"": 0}, {""origin_value"": """", ""origin_offset"": 4, ""value"": ""发烧"", ""name"": ""people"", ""entity_source"": 0}]",,other_failed,other_failed,-1,-1,四岁孩子发烧时后脑根疼,[],0.0,0.0,0.0,11575_auto_test_aie_bvt_guid_e669c19c9641408d9a4b09f856ffe3da
1363674111748780032,小孩肺炎高烧不退怎么办,jibing_50-1362964399281672192,qa_firstaid_treatment,1362964399281672192,1362964507620454400,<people>小孩</people>肺炎<disease>高烧</disease>不退怎么办,"[{""origin_value"": """", ""origin_offset"": 0, ""value"": ""小孩"", ""name"": ""people"", ""entity_source"": 0}, {""origin_value"": """", ""origin_offset"": 4, ""value"": ""高烧"", ""name"": ""disease"", ""entity_source"": 0}]",,jibing_50-1362964399281672192,qa_firstaid_treatment,1362964399281672192,1362964507620454400,<people>小孩</people><disease>肺炎</disease><disease>高烧</disease>不退怎么办,"[{""origin_value"": ""肺炎"", ""origin_offset"": 2, ""value"": ""肺炎"", ""name"": ""disease"", ""entity_source"": 1}, {""origin_value"": ""高烧"", ""origin_offset"": 4, ""value"": ""高烧"", ""name"": ""disease"", ""entity_source"": 1}, {""origin_value"": ""小孩"", ""origin_offset"": 0, ""value"": ""小孩"", ""name"": ""people"", ""entity_source"": 1}]",0.7008166313171387,0.7008166313171387,0.0,11575_auto_test_aie_bvt_guid_359d55fe3d944665b0b437e180a799d0
1363674111597785088,小儿发烧怎么推拿,jibing_50-1362964399281672192,qa_firstaid_treatment,1362964399281672192,1362964507620454400,<people>小儿</people><disease>发烧</disease>怎么推拿,"[{""origin_value"": """", ""origin_offset"": 0, ""value"": ""小儿"", ""name"": ""people"", ""entity_source"": 0}, {""origin_value"": """", ""origin_offset"": 2, ""value"": ""发烧"", ""name"": ""disease"", ""entity_source"": 0}]",,jibing_50-1362964399281672192,qa_firstaid_treatment,1362964399281672192,1362964507620454400,<people>小儿</people><disease>发烧</disease>怎么推拿,"[{""origin_value"": ""发烧"", ""origin_offset"": 2, ""value"": ""发烧"", ""name"": ""disease"", ""entity_source"": 1}, {""origin_value"": ""小儿"", ""origin_offset"": 0, ""value"": ""小儿"", ""name"": ""people"", ""entity_source"": 1}]",0.6654226779937744,0.6654226779937744,0.0,11575_auto_test_aie_bvt_guid_2c566664465d41908cfb3b0c56aaea0e
1363674111467761664,咳嗽变异型哮喘,jibing_50-1362964399281672192,qa_firstaid_treatment,1362964399281672192,1362964507620454400,咳嗽变异型<disease>哮喘</disease>,"[{""origin_value"": """", ""origin_offset"": 5, ""value"": ""哮喘"", ""name"": ""disease"", ""entity_source"": 0}]",,other_failed,other_failed,-1,-1,咳嗽变异型哮喘,[],0.0,0.0,0.0,11575_auto_test_aie_bvt_guid_738018c3d5f14e04b9b2834d314af63d
1363674111325155328,痛风犯了怎么缓解疼痛,jibing_50-1362964399281672192,qa_firstaid_treatment,1362964399281672192,1362964507620454400,<disease>痛风</disease>犯了怎么缓解疼痛,"[{""origin_value"": """", ""origin_offset"": 0, ""value"": ""痛风"", ""name"": ""disease"", ""entity_source"": 0}]",,jibing_50-1362964399281672192,qa_firstaid_treatment,1362964399281672192,1362964507620454400,<disease>痛风</disease>犯了怎么缓解<disease>疼痛</disease>,"[{""origin_value"": ""疼痛"", ""origin_offset"": 8, ""value"": ""疼痛"", ""name"": ""disease"", ""entity_source"": 1}, {""origin_value"": ""痛风"", ""origin_offset"": 0, ""value"": ""痛风"", ""name"": ""disease"", ""entity_source"": 1}]",0.8683766722679138,0.8683766722679138,0.0,11575_auto_test_aie_bvt_guid_efe89a964a624a28adbef7b0e23cdc1a
1363674111174160384,贫血怎么治疗,jibing_50-1362964399281672192,qa_firstaid_treatment,1362964399281672192,1362964507620454400,<disease>贫血</disease>怎么治疗,"[{""origin_value"": """", ""origin_offset"": 0, ""value"": ""贫血"", ""name"": ""disease"", ""entity_source"": 0}]",,other_failed,other_failed,-1,-1,贫血怎么治疗,[],0.0,0.0,0.0,11575_auto_test_aie_bvt_guid_b1c1335bc8b14c259dbe71dd2a7eebe5
1363674111031554048,白血病流鼻血,jibing_50-1362964399281672192,qa_firstaid_treatment,1362964399281672192,1362964507620454400,白血病<disease>流鼻血</disease>,"[{""origin_value"": """", ""origin_offset"": 3, ""value"": ""流鼻血"", ""name"": ""disease"", ""entity_source"": 0}]",,other_failed,other_failed,-1,-1,白血病流鼻血,[],0.0,0.0,0.0,11575_auto_test_aie_bvt_guid_889586965b3f4d02af427d11f665f1fb
1363674110876364800,大腿后侧肌肉拉伤,jibing_50-1362964399281672192,qa_firstaid_treatment,1362964399281672192,1362964507620454400,大腿后侧<disease>肌肉拉伤</disease>,"[{""origin_value"": """", ""origin_offset"": 4, ""value"": ""肌肉拉伤"", ""name"": ""disease"", ""entity_source"": 0}]",,other_failed,other_failed,-1,-1,大腿后侧肌肉拉伤,[],0.0,0.0,0.0,11575_auto_test_aie_bvt_guid_a595c60eae8b4985b8ad0062fe6571ad
1363674110775701504,痛风用什么药最好,jibing_50-1362964399281672192,qa_firstaid_treatment,1362964399281672192,1362964507620454400,<disease>痛风</disease>用什么药最好,"[{""origin_value"": """", ""origin_offset"": 0, ""value"": ""痛风"", ""name"": ""disease"", ""entity_source"": 0}]",,other_failed,other_failed,-1,-1,痛风用什么药最好,[],0.0,0.0,0.0,11575_auto_test_aie_bvt_guid_3bcec71169834c6ab92b06e4e9329dbc
1363674110658260992,甲沟炎初期红肿怎么治,jibing_50-1362964399281672192,qa_firstaid_treatment,1362964399281672192,1362964507620454400,<disease>甲沟炎</disease>初期红肿怎么治,"[{""origin_value"": """", ""origin_offset"": 0, ""value"": ""甲沟炎"", ""name"": ""disease"", ""entity_source"": 0}]",,other_failed,other_failed,-1,-1,甲沟炎初期红肿怎么治,[],0.0,0.0,0.0,11575_auto_test_aie_bvt_guid_610804ec4bef4a61860d408a1f0bbf28
1363674110486294528,宝宝高烧不退最佳方法,jibing_50-1362964399281672192,qa_firstaid_treatment,1362964399281672192,1362964507620454400,<people>宝宝</people><disease>高烧</disease>不退最佳方法,"[{""origin_value"": """", ""origin_offset"": 0, ""value"": ""宝宝"", ""name"": ""people"", ""entity_source"": 0}, {""origin_value"": """", ""origin_offset"": 2, ""value"": ""高烧"", ""name"": ""disease"", ""entity_source"": 0}]",,other_failed,other_failed,-1,-1,宝宝高烧不退最佳方法,[],0.0,0.0,0.0,11575_auto_test_aie_bvt_guid_f93f405375d44757b0a3d30cfa57d42c
1363674110343688192,高危后咳嗽气管不舒服全身起皮疹,jibing_50-1362964399281672192,qa_firstaid_treatment,1362964399281672192,1362964507620454400,高危后咳嗽气管不舒服全身起<disease>皮疹</disease>,"[{""origin_value"": """", ""origin_offset"": 13, ""value"": ""皮疹"", ""name"": ""disease"", ""entity_source"": 0}]",,other_failed,other_failed,-1,-1,高危后咳嗽气管不舒服全身起皮疹,[],0.0,0.0,0.0,11575_auto_test_aie_bvt_guid_38cd539fb5f548fa95c7b6afc1d090a5
1363674110263996416,电焊烧伤皮肤怎么办,jibing_50-1362964399281672192,qa_firstaid_treatment,1362964399281672192,1362964507620454400,电焊<disease>烧伤</disease><organ>皮肤</organ>怎么办,"[{""origin_value"": """", ""origin_offset"": 2, ""value"": ""烧伤"", ""name"": ""disease"", ""entity_source"": 0}, {""origin_value"": """", ""origin_offset"": 4, ""value"": ""皮肤"", ""name"": ""organ"", ""entity_source"": 0}]",,other_failed,other_failed,-1,-1,电焊烧伤皮肤怎么办,[],0.0,0.0,0.0,11575_auto_test_aie_bvt_guid_cb26c8ed02d24ab0b32b3f7280871b93
1363674110180110336,热水烫伤后怎么处理,jibing_50-1362964399281672192,qa_firstaid_treatment,1362964399281672192,1362964507620454400,热水<disease>烫伤</disease>后怎么处理,"[{""origin_value"": """", ""origin_offset"": 2, ""value"": ""烫伤"", ""name"": ""disease"", ""entity_source"": 0}]",,other_failed,other_failed,-1,-1,热水烫伤后怎么处理,[],0.0,0.0,0.0,11575_auto_test_aie_bvt_guid_cce0bebed3a34585b328a4ab24700f2c
